fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2023-01-18,Salta,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Tucumán,Varon,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-01-18,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Misiones,Mujer,27,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Tucumán,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Santa Fe,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-18,Córdoba,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Río Negro,Mujer,46,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Mendoza,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-01-18,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-18,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2023-01-18,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-01-18,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Buenos Aires,Mujer,21,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-01-18,Buenos Aires,,23,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,
2023-01-18,Buenos Aires,Mujer,24,Argentina,No,No,Si,No,No,No,No,Si,No,No,No,No,Otro,Varon
2023-01-18,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Buenos Aires,Mujer,34,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Buenos Aires,Mujer,46,Brasileña,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Ciudad Autónoma de Buenos Aires,Mujer,47,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,50,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Ciudad Autónoma de Buenos Aires,,67,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,
2023-01-18,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,27,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,20,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Buenos Aires,Mujer,51,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Buenos Aires,Varon,31,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-18,Buenos Aires,Mujer,36,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,30,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,58,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,20,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,28,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer Trans,21,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-01-18,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,32,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,18,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-01-18,Buenos Aires,Mujer,37,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-18,Buenos Aires,Mujer,47,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Tucumán,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,24,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Mendoza,Mujer,49,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Santa Fe,Varon,38,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,38,Ecuatoriana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Córdoba,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,47,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Santa Fe,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,28,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Corrientes,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Córdoba,Mujer,31,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Córdoba,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Mendoza,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Córdoba,Mujer,53,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Santa Fe,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Córdoba,Mujer,60,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Formosa,Mujer,58,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,,30,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,34,Venezolana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,36,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,39,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,48,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,49,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Ciudad Autónoma de Buenos Aires,Mujer,55,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,48,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,67,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,51,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,47,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,24,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,59,,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-01-19,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,No,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Mujer
2023-01-19,Buenos Aires,Mujer,33,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,39,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,23,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,50,Argentina,Si,Si,Si,No,No,Si,No,No,Si,No,No,No,Ex pareja,Varon
2023-01-19,Buenos Aires,Mujer,23,,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2023-01-19,Buenos Aires,Mujer,29,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-19,Buenos Aires,Mujer,34,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Tucumán,Mujer,25,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Catamarca,Mujer,54,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,
2023-01-20,Buenos Aires,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Buenos Aires,Mujer,38,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-01-20,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-20,Chaco,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,San Luis,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Neuquén,Mujer,31,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-20,Buenos Aires,Mujer,33,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Chaco,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Buenos Aires,Mujer,48,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Buenos Aires,Mujer,43,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2023-01-20,Santa Fe,Mujer,32,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Pareja,
2023-01-20,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Santa Fe,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,Si,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2023-01-20,Buenos Aires,Mujer,17,Argentina,No,Si,No,No,Si,No,Si,No,No,No,No,No,,
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,21,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,28,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,32,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,34,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,42,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Buenos Aires,Mujer,45,Paraguaya,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Ciudad Autónoma de Buenos Aires,Mujer,59,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,34,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Buenos Aires,Mujer,39,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,54,Boliviana,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-20,Buenos Aires,Mujer,53,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-20,Buenos Aires,Mujer,16,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Córdoba,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Tucumán,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Corrientes,Mujer,20,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Tucumán,Mujer,22,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Córdoba,Mujer,23,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Córdoba,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Córdoba,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,49,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-01-21,San Luis,Mujer,31,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Entre Ríos,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,28,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-01-21,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Córdoba,Mujer,60,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2023-01-21,Santa Fe,Mujer,55,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Buenos Aires,Mujer,27,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,San Luis,Mujer,37,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Mendoza,Mujer,4,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
2023-01-21,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Tucumán,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,24,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Córdoba,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2023-01-21,Buenos Aires,Mujer,29,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Mendoza,Mujer,47,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Buenos Aires,Mujer,28,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-01-21,Chaco,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Santa Fe,Mujer,40,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Buenos Aires,Mujer,25,Argentina,No,Si,No,Si,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
2023-01-21,La Rioja,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Córdoba,Mujer,63,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2023-01-21,Santa Fe,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,11,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2023-01-21,Córdoba,Mujer,26,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2023-01-21,Buenos Aires,Mujer,55,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,
2023-01-21,Santa Fe,Mujer,53,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Neuquén,Mujer,64,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Ciudad Autónoma de Buenos Aires,Mujer,42,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Ciudad Autónoma de Buenos Aires,Mujer,,,No,No,Si,No,No,No,No,No,No,No,No,Si,Ex pareja,
2023-01-21,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,
2023-01-21,Buenos Aires,Mujer,25,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,30,,Si,Si,No,No,No,No,Si,No,No,No,No,No,Otro,Otro
2023-01-21,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2023-01-21,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2023-01-21,Buenos Aires,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
